sentence1	sentence2	label
As a basic guide , the symbols below have been used to indicate high-season rates in Hong Kong dollars , based on double occupancy , with bath or shower .	As you can see , the symbols are of dolphins and octopuses .	neutral
Trying Your Luck	Think carefully and calculate your way to a certain victory .	neutral
Puppet Shows .	Productions using puppets	entailment
From here it 's all through the charming hillside village of Saint-Claude , with its upper-income homes , and on toward the summit or as far as the gendarmes are allowing traffic to proceed that day .	The charming hillside village of Saint-Claude has many upper-income homes .	entailment
There are many homes built into the hillsides ; some have been converted into art galleries and shops selling collectibles .	Of the numerous homes built into the hillsides , some are now art galleries and shops .	entailment
South Along the Caribbean	Opposite of North along the Caribbean .	entailment
The most recent attraction at the pyramid complex is a small museum housing the remains of a solar barque ( a cedar longboat ) which was found in 1954 .	The huge museum houses over 100 longboats which were discovered in 1888 .	contradiction
Around the corner is the huge , domed , Neo-Classical Panth ? ? on .	The Pantheon is from the Classical era .	contradiction
For a small fee , non-guests may use the beach and facilities at a number of Guadeloupe and Martinique hotels'a great convenience for island-hoppers .	The beach and facilities at a number of hotels for non-guests are free .	contradiction
These latter vast regions of forests , rivers , and mountains border the Indonesian state of Kalimantan and the oil-rich sultanate of Brunei .	The region near the Indonesian border is flat and has sparse vegetation .	contradiction
Major journeys from one part of the country to another , say , from Milan to Rome or down to Naples , is most enjoyed by train buffs and travelers with plenty of time , patience , and curiosity .	It takes eight hours to get from Milan to Naples by train .	neutral
By contrast , their grandson , who assumed the throne in 1516 , was born in Flanders in 1500 , and Charles I could barely express himself in Spanish .	Charlies I could barely speak Spanish , and the grandson was n't even born in Spain .	entailment
Here you 'll find the finest leather goods and of-the-moment fashions from all the predictable high-priests ( Valentino , Armani , Versace , Gucci , Missoni , etc . ) . A number of classic men 's clothing meccas such as Cucci ( with a C ) , Brioni , and Battistoni are still going strong .	Our higher-end stores have been suffering due to the recession , and many have shut down for lack of revenue .	neutral
Wear a nicely ventilated hat and keep to the shade in the street .	A sun umbrella might help those who really need shade everywhere .	neutral
The entire city was surrounded by open countryside with a scattering of small villages .	There is only one large village in the countryside .	contradiction
In fact , the Lions of Delos were made from Naxos marble .	The Lions of Delos were made out of clay .	contradiction
He asserted that the area was blessed with the highest concentration of exactly those natural features that , when combined , create the most pleasing and relaxing vistas possible landscapes composed of lakes representing the source of life in water , trees offering the promise of shelter , smooth areas providing easy walking and a curved shoreline or path in the distance to stimulate curiosity .	He implied that this area was a beautiful place .	entailment
Most produce is locally grown , with some from the restaurant 's own organic garden .	Most produce is local and some is grown inside the restaurant .	neutral
Cruises are available from the Bhansi Ghat , which is near the CityPalace .	You can take a cruise from Bhansi Ghat .	entailment
He married Dona Filipa Moniz ( Perestrelo ) , the daughter of Porto Santo 's first governor , and lived on the island for a period , fathering a son there .	He landed on the island but soon left for greener pastures , before later dying alone and childless .	contradiction
For the next two centuries Aelia Capitolina enjoyed an innocuous history .	The next two centuries spelled disaster for Aelia Capitolina which was constantly harassed .	contradiction
The avenue on the left leads towards the pointed Divan Tower ( Divan Kulesi ) , at the foot of which lie the Council Chamber and the Grand Vezir 's Office .	The avenue goes towards the Divan Tower and the Grand Vezir 's Office .	entailment
Since there is no airport on the island , all visitors must arrive at the port , Skala , where most of the hotels are located and all commercial activity is carried out .	The best way to get onto the island is by plane .	contradiction
Small boats tie up here with batches of crayfish , fresh fish , and eel , and housewives clamor for the fishermen to weigh their choices on rudimentary scales .	The fishermen fish crayfish , fresh fish , and eel .	entailment
So many seemingly contrary and opposing factors combine to make it unique .	It is very bland and common place .	contradiction
Madam Regent attended church and the mission schools ( which you can still visit in Honolulu ) and burned images of the old Hawaiian gods , while Kamehameha II entertained lavishly in the company of his wives .	Madam Regent had attended mission schools in Hawaii .	entailment
The arts also flourished in India during these early times .	The arts languished during those early days .	contradiction
Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country , but some of the most authentic are sold at The Pharaonic Village in Cairo where the papyrus is grown , processed , and hand-painted on site .	Papyrus can be bought in many shops in Egypt .	entailment
Summer boasts long , warm days with strong sunlight and hazy views .	Be sure to keep a shade umbrella with you during the Summer .	neutral
Built in a.d. 715 to help measure the peak and trough of the Nile flood .	It was built to bring water to the city .	contradiction
Of the four main buildings , all of them whitewashed and decorated with bright painted sculptures , the first is where the worshippers bring offerings of flowers and fruit , the second is for sacred dances , and the third for viewing the divine effigies , which are enshrined in the sanctum of the fourth and tallest edifice .	The bright painted sculptures are of Buddha .	neutral
The order was founded by James VII ( James II of England ) and continues today .	James VII never founded anything that lasted beyond his reign .	contradiction
On the slopes of the hill you will find Edinburgh Zoo , located just behind Corstorphine Hospital .	Corstophine hospital is really far fromEdinburgh Zoo	contradiction
Even the most aged and infirm travel here to die , for nothing is more blessed for a devout Hindu than to die in the great waters of the Varanasi and thus be released from the eternal cycle of rebirth .	Sick and elderly people travel here from all over the country , and even from other countries .	neutral
Traditionally , certain designs were reserved for royalty , but today elegant geometric or exuberant , stylized floral patterns are available to all .	Elegant geometric patterns are only available to royalty .	contradiction
The island has a long history ; its marble deposits were coveted around the ancient world .	The island was settled on very recently .	contradiction
The street ends at Taksim Square ( Taksim Meydane ) , the heart of modern Istanbul , lined with luxurious five-star hotels and the glass-fronted Ataturk Cultural Centre ( Ataturk Keleter Sarayy ) , also called the Opera House .	The street is in the heart of Istanbul .	entailment
Nabatean trading town on the route from Gaza to Petra .	Between Gaza and Petra , there is a Nabatean trading town .	entailment
Sarawak pottery is ochre-colored with bold geometric designs .	Sarawak potter is blue and gold .	contradiction
The collection and indeed the building itself is not huge or overbearing , allowing visitors to relax and enjoy the art perhaps more than is possible in such massive galleries as the Louvre or Rijksmuseum .	The visitors who view this collection , have also gone to the Louvre .	neutral
Some rooms have balconies .	All of the rooms have balconies off of them .	contradiction
Not quite as large is the Papal Crose commemorating Pope John Paul II 's visit in 1979 , when more than one million people gathered to celebrate mass .	Less than a million people celebrated mass during Pope John Paul II 's visit in 1979 .	contradiction
During the hottest hours , things come to a virtual standstill , though the Caribbean siesta is an hour or two shorter than its Mediterranean counterpart .	It was during the hottest hours that everything proceeded smoothly .	contradiction
The fascinating exhibits include a section of the massive chain that the Byzantines used to stretch across the mouth of the Golden Horn to keep out enemy ships , as well as captured enemy cannon and military banners , the campaign tents from which the Ottoman sultans controlled their armies , and examples of uniforms , armour , and weapons from the earliest days of the Empire down to the 20th century .	A chain was used and stretched to prevent enemy ships from entering .	entailment
The m ? ? tro ( subway ) is the fastest way to move around the city , but the buses , both in the capital and the other big towns , are best for taking in the sights .	If you 'd like to experience the city sights taking the bus is the best mode of transportation , though taking the subway is faster .	entailment
On your right is the entrance to the 16th-century Sandal Bedesten , with lovely brick vaults supported on massive stone pillars .	You can see the entrance of the Sandal Bedesten on your right .	entailment
Their supplies scarce , their harvest meager , and their spirit broken , they abandoned the fort in 1858 .	Their supplies remained very low and hard to maintain .	entailment
Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores , second-hand bookstores , and even temple markets .	There is only one location to buy the woodblock prints and scroll paintings from .	contradiction
Nowadays it is bordered by ancient columns and lined with expensive shops .	The shops have only been around for the last fifty years .	neutral
You can alternate lazy days on the beach with some of the Medi ? ­ter ? ­ra ? ­nean 's best deep-sea diving , boat excursions around pirate coves , canoeing and fishing on inland rivers , or hikes and picnics in the mountains .	Outdoor activities range from beach-going , deep-sea diving , boat excursions , canoeing , and fishing , to hikes and picnics out in the wilderness .	entailment
There are factory showrooms in the Pedder Building , 12 Pedder Street , in Central .	The Pedder Building was long ago abandoned and contains nothing inside .	contradiction
Scotland became little more than an English county .	Scotland was far greater than an English county .	contradiction
Most of France went enthusiastically into World War I , and came out of it victorious yet bled white .	French citizens were not supportive of their participation in WWI .	contradiction
Friendly staff .	The staff is friendly only when you give them tips .	neutral
Chennai , known until 1996 as Madras , is easy-going , pleasant , and remarkably uncrowded .	Chennai is a laid-back , quiet , and peaceful city .	entailment
Their rulers introduced Buddhist and Hindu culture , Brahmin ministers to govern , and an elaborate court ritual .	The rulers came and introduced African culture and Brahmin ministers that governed .	contradiction
Today , nothing remains except the foundations .	Except for the foundations , nothing else still exists .	entailment
All the Eilat activities can be booked through Red Sea Sports ( see Scuba Diving , below ) .	Currently you can only book activities with Black Sea Boating .	contradiction
The emotional effect is undiminished , and the gory effects are usually horribly creative .	The emotional impact is greatly lessened and the way that gore is used is unoriginal .	contradiction
Possibly no other country has had such a turbulent history .	The country 's history has been turbulent .	entailment
Lavishly furnished and decorated , with much original period furniture , the rooms are used for ceremonial events , visits from foreign dignitaries , and EU meetings .	The rooms have hosted US Presidents and UK Prime Ministers .	neutral
Favored by the Ancient Egyptians as a source of turquoise , the Sinai was , until recently , famed for only one event but certainly an important one .	The Sinai was a source of turquoise for Ancient Egyptians .	entailment
The Chinese calendar was used to calculate the year of Japan 's foundation by counting back the 1,260 years of the Chinese cosmological cycle .	Japan 's foundation was determined by using the Chinese calendar .	entailment
To the northwest of the chateau , the Grand Trianon palace , surrounded by pleasantly unpompous gardens , was the home of Louis XIV 's mistress , Madame de Maintenon , where the aging king increasingly took refuge .	Grand Trianon palace was the residence of Louis XIV .	contradiction
Castlerigg near Keswick is the best example .	The best example would be Castlerigg , which is near Keswick .	entailment
In the meantime , the philosophy is to seize present-day opportunities in the thriving economy .	The philosophy was to seize opportunities when the economy adding lots of jobs .	entailment
The Chinese calendar was used to calculate the year of Japan 's foundation by counting back the 1,260 years of the Chinese cosmological cycle .	The calculation of Japan 's year of foundation was very exact .	neutral
Very often the emperor was only a minor , so that the Fujiwara patriarch acted as regent .	Sometimes the emperor was less than 18 years of age .	entailment
The cathedral in particular is impressive after dark .	The cathedral is unimpressive at night .	contradiction
It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy .	King Farouk was exiled to Italy , and signed his abdication in 1952 .	entailment
The best beach in Europe ' at least that 's the verdict of its regulars .	The few who visit say it is the worst beach they have ever been to .	contradiction
Companies that were foreign had to accept Indian financial participation and management .	Foreign companies had to take Italian money .	contradiction
By contrast , their grandson , who assumed the throne in 1516 , was born in Flanders in 1500 , and Charles I could barely express himself in Spanish .	Charlies I was seen by his subjects as an outsider .	neutral
Aswan became a backwater following the decline of the Egyptian Empire , far removed from power bases at Alexandria and Cairo .	Aswan was no longer a power base for the Egyptian Empire .	entailment
Try a selection at the Whisky Heritage Centre ( they have over 100 for you to sample ) , where you can then buy a bottle or two of your personal favorite in the shop or in stores around the city .	Whisky Heritage Centre was shut down during prohibition .	neutral
On Samothrakia you can climb to the summit of Mount Fengari , where the God Poseidon watched the Trojan War reach its tragic climax .	Climbing the summit of Mount Fengari takes around two hours , or you can take a shuttle bus and experience Poseidon 's view .	neutral
These 900 hectares ( 2,224 acres ) of parkland on the western edge of the city constitute one of Baron Haussmann 's happier achievements .	Baron Haussmann regrets implementing the 900 hectares of parkland on the western edge of the city .	contradiction
In a still faintly Victorian atmosphere , Dinard has preserved all the best assets of a good luxury villas and long , paved promenades , plush hotels , elegant boutiques , discothyques , casino , parks and gardens , and an Olympic-size public swimming pool .	Dinard does not have a public swimming pool .	contradiction
Nabatean trading town on the route from Gaza to Petra .	The Nabatean trading town is off route between Gaza and Petra .	contradiction
A proserous tourist district , it is full of shopping centers and department stores , along with a number of good restaurants .	The rich tourist district has only gardens and no shops .	contradiction
The fine weave and pattern are typical of a Scottish weaver 's attention to detail .	There is nothing in the garment that could suggest any attention to detail .	contradiction
Treasure Beach ( South Coast )	Treasure Beach is on the North Coast .	contradiction
St. Barts , of course , is completely undefended .	There are no defenses in St. Barts .	entailment
A re-created street of colonial Macau is lined with traditional Chinese shops .	You 'll find plenty of authentic , old-world restaurants on that street .	neutral
In Hong Kong you can have a plate , or even a whole dinner service , hand-painted to your own design .	You can design your own plate or whole dinner service in Hong Kong .	entailment
As the double-decker boats get ready to leave the pier , bells ring , the gangplank is raised , deckhands in blue sailor suits man the hawsers , and a couple of hundred commuters begin a seven-minute sightseeing tour .	You will know when the boats are ready to leave when the bells ring and the gangplank is raised .	entailment
Boats in daily use lie within feet of the fashionable bars and restaurants .	There are boats close to bars and restaurants .	entailment
In addition , Dublin Tourism has devised and signposted three self-guided walking tours of the city , which you can follow using the booklets provided .	Most tourists prefer hiring a tourist guide rather than doing a self-guided tour .	neutral
The 28 sta ? ­tues representing the kings of Judah and Israel have been remodeled after the drawings of Viollet-le-Duc ; the original ones were pulled down during the Revolution , since they were thought to be the kings of France .	The 28 statues were erected during the French Revolution .	contradiction
This majestic room is used for modern-day entertaining when the queen hosts dinners and banquets .	Dinners with the queen in the Royal Dining Room are much sought after invitations .	neutral
Many who fled have returned .	Lots of then came back when they realized they had nowhere to run to .	neutral
Whether you drink beer or alcohol or not , a trip to Dublin is n't complete without a visit to some of its pubs do n't miss this experience .	Dublin 's pubs are worth seeing even if you are n't a drinker .	entailment
To savour the full effect of the architect 's skill , enter the courtyard through the gate which opens onto the Hippodrome .	The gate to the Hippodrome is an example of the architect 's skill .	entailment
It was the heyday of the brilliant but lethal Spanish-Italian lecherous Rodrigo , who became Pope Alexander VI , and treacherous son Cesare , who stopped at nothing to control and expand the papal lands .	Rodrigo was a vicious man who loved power .	entailment
Guards would regulate those who entered and departed .	Guards had big guns and swords .	neutral
The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor .	Italy has nothing of interest for foreign visitors .	contradiction
The church has an even more elaborate Baroque pulpit .	The church has a Barogue style pulpit	entailment
Up here , gazing out at strikingly lush mountains , you may find yourself higher than the clouds , which adds to the extraordinarily eerie atmosphere of the place .	You might be above the cloud line here , the atmosphere is eerie and you can see the mountains .	entailment
Alternatively , there are Sousa and Goncalves ( Rua do Castanheiro , 47 ) and Unibasket ( Rua do Carmo , 42 ; Tel . 291/226 925 ) , both in Funchal .	There are other places in Funchal .	entailment
They copied Louis XIV 's centralized administration and tax-collection , and by the 18th century Turin was a sparkling royal capital built , quite unlike any other Italian city , in classical French manner .	Turin has never collected taxes or had a collectivized power .	contradiction
If ancient writings give only a romanticized view , they do offer a more precise picture of Indo-Aryan society .	Ancient writings show an accurate picture of Indo-Anryan society .	contradiction
The main attraction of Kom Ombo is the vibrant color still found on the columns in the Hypostyle Hall .	With it 's drab and plain columns , the Hypostyle hall at Kom Ombo is basically ignored by visitors .	contradiction
From ethnic food shops and vintage clothing stores to electronics and book shops , there are so many interesting shopping spots that it is hard to imagine their breadth and depth .	There is n't a wide variety of shopping spots .	contradiction
For more than 26 centuries it has witnessed countless declines , falls , and rebirths , and today continues to resist the assaults of brutal modernity in its time-locked , color-rich historical center .	The historical center is quite new , and rather bland .	contradiction
This guide will introduce you to many , but not all , of the popular Aegean Islands .	The guide includes all of the popular Aegean Islands .	contradiction
The main gate of the churchyard leads out to Greyfriars Place , and across the street you will find an excellent view of one of Scotland 's newest museums .	Across the street from the churchyard there is a forrest , with little view of anything other than trees .	contradiction
Founded by Alexander the Great on the Mediterranean coast in 322 b.c . , Alexandria was capital of Egypt during the Ptolemaic era .	Alexandria was founded more than 100 years after the great wars of the 5th century b.c .	contradiction
Sultan Abdul Hamid II ( 1876 1909 ) tried to apply absolute rule to an empire staggering under a crushing foreign debt , with a fragmented population of hostile people , and succeeded only in creating ill will and dissatisfaction amongst the younger generation of educated Turks .	The population was fractured during the rule of Sultan Adbul Hamid II , and many people were hostile to his rule .	entailment
There is very little to see here , or at the ruined Essene monastery of Qumran itself .	There are plenty of interesting sights and experiences here .	contradiction
Larger boats for up to 20 people , plus crew , offer organized gourmet cruises .	Smaller boats that only fit two people offer gourmet cruises .	contradiction
Mykonos has had a head start as far as diving is concerned because it was never banned here ( after all , there are no ancient sites to protect ) .	Diving was banned in places other than Mykonos .	entailment
The church of Panagia Theoskepastos houses a fine 14th-century icon , and the Catholic Cathedral has a tenth-century Madonna and Child .	Both churches are still active today and serve large congregations .	neutral
Little is recorded about this group , but they were probably the ancestors of the Gododdin , whose feats are told in a seventh-century Old Welsh manuscript .	Gododdin 's accomplishments have been recorded in a Welsh manuscript .	entailment
The route passes in sight of two uninhabited Es Vedr ? , which hovers like an apparition on the horizon off to the west , and Espalmador , which is popular with yachtsmen for its white-sand beach .	The route pass is uninhabited .	entailment
Moreover , Las Vegas has recently started to show signs of maturity in its cultural status as well .	The culture of Las Vegas has recently matured .	entailment
Nabatean trading town on the route from Gaza to Petra .	Many exotic goods are for sale in the town .	neutral
Silverwork and Pewter	Silvework and Petwer are related .	neutral
Growth continued for ten years , and by 1915 the town had telephones , round-the-clock electricity , and a growing population many of whom worked in the railroad repair shop .	The town was hooked up to the electricity and telephone grids because of its geographical importance .	neutral
There are actually three winding roads , or the Grande , the high road , starting out from the Avenue des Diables-Bleus in Nice ; the Moyenne , the middle one , beginning at Place Max-Barel ; and the Basse , along the coast from Boulevard Carnot , but usually jammed with traffic .	The three winding roads leaving Nice closely follow the terrain of the country through which they pass .	neutral
The rise of the British Empire in India had begun .	It started the rise of the British Empire in India .	entailment
The avenue on the left leads towards the pointed Divan Tower ( Divan Kulesi ) , at the foot of which lie the Council Chamber and the Grand Vezir 's Office .	There is no road to reach the Grand Vezir 's Office .	contradiction
The original wax models of the river gods are on display in the Civic Museum .	Thousands of people come to see the wax models .	neutral
Cave 31 tries to emulate the style of the great Hindu temple on a much smaller scale , but the artists here were working on much harder rock and so abandoned their effort .	Cave 31 ran into problems because it was made of harder rock .	entailment
Joseph Lister pioneered the use of carbolic acid to keep wounds clean , and James Young Simpson experimented with chloroform as an anesthetic .	No one knows who pioneered the use of carbolic acid and chloroform for new purposes .	contradiction
The advent of the Bronze Age ( about 3200 b.c . ) , and the spread of city-states ruled by kings , is marked by the appearance of royal tombs containing bronze objects in such places as Troy in the west , and Alacah ? ? y ? ? k near Ankara .	The tomb of Troy is full of bronze and silver treasure .	contradiction
They have prominent red protuberances and may have been named after the British redcoats .	They were named for their black skin .	contradiction
Look for these items in the picturesque open-air market of Sa Penya ( Ibiza Town ) or for a wider selection at the bustling , covered central market in the newer part of town ( carrer d'Extremadura ) .	The open-air market is more traditional and interesting .	neutral
Also downtown is the Flower Market , on Wall and 8th streets ; fresh-cut flowers and a variety of plants can be had for bargain prices , but the best selections are found before dawn .	Fresh-cut flowers available at the market range from cheap to expensive .	neutral
The gardens are among the greatest in Europe , and take in a view of the Sugar Loaf Mountain as part of their design .	The gardens have more varieties of flowers than anywhere in Europe .	neutral
The Sikhs reacted violently to persecution , and the Marathas spread to Orissa , after which , in the year 1739 , Nadir Shah of Persia invaded and carried off the Peacock Throne ( broken up after his assassination ) .	Persecution against the Sikhs was met with violent reactions .	entailment
On the slopes of the hill you will find Edinburgh Zoo , located just behind Corstorphine Hospital .	Edinburgh Zoo is located on a giant hill .	entailment
Closed on the Sabbath .	Sabbath is closed , but until next year .	contradiction
Many Greeks in Asia Minor were forced to leave their homes and brought an influence of eastern cadences with them .	The poor Greeks should n't have had to leave their homes .	neutral
South Along the Caribbean	The coast can be seen south along the Caribbean .	neutral
After the recovery of Jerusalem in 1099 , it took four hundred years of sieges and battles , treaties , betrayals , and yet more battles , before Christian kings and warlords succeeded in subduing the Moors .	The Moors were able to subdue the Christian kings after just a decade of war .	contradiction
Many restaurants and cafes welcome children .	Children are not welcome in any of the restaurants or cafes .	contradiction
More reserved and remote but a better administrator and financier than his uncle , Charles Brooke imposed on his men his own austere , efficient style of life .	Charles Brooke 's men did not take well to the austerity resulting from his leadership style .	neutral
They are built on the site of David 's Tower , once the largest and most formidable structure in the castle .	There is nothing where David 's Tower used to be .	contradiction
Savonarola burned in Florence	Florence became Savonarola 's new home .	contradiction
His ruthless campaigns resulted in more than 600,000 Irish dead or deported .	Only 10 Irish died or were deported as a result of his ruthless campaigns .	contradiction
Agricultural shows	Farm performances	entailment
Most produce is locally grown , with some from the restaurant 's own organic garden .	Most produce is local .	entailment
You can eat and shop in and around the once-magnificent and heavily fortified Crusader city , with its enormous ramparts and cathedral .	The formerly heavily guarded Crusader city has places to eat and shop at now .	entailment
Remember , there are over 844 million Indians out there , and a lot of them will be on the move at the same time as you will be , therefore competing for plane seats and hotel rooms .	There are often not enough hotel rooms for everyone .	neutral
Some travelers add Molokai and Lanai to their itineraries .	Molokai and Lanai are out of the way and harder to plan for .	neutral
Upriver , east of Blois , in a huge densely wooded park surrounded by 31 km ( 20 miles ) of high walls , the brilliant white Ceteau de Cham ? ­ ? ­bord is the most extravagant of all the royal residences in the Loire Valley .	Ceteau de Chambord is located in a wooded park .	entailment
At 79 m ( 260 ft ) wide and 36 m ( 118 ft ) high , it was built by the Ptolemies during a total reconstruction of the temple in the years 237 105 b.c .	The Ptolomies built many temples that were as big .	neutral
, less than ten years after the death of the prophet Mohamed .	The prophet Mohamed died .	entailment
Silverwork and Pewter	Petwer and Silverwork are not comparable .	neutral
Some of the salesladies at this colorful , soft-sell market wear traditional Martinique costumes .	The salesladies decided to never wear traditional Martinique costumes .	contradiction
Cultural festivals are one opportunity , but the better way is at a private wedding or feast day when the performances are set in their true context .	Cultural festivals are out of context and do not feel as authentic as genuine feast day or wedding performances .	neutral
At the far end of David Street , Temple Mount is one of the world 's most sacred spots to three major religions .	Temple Mount is at the far end of Joseph Street .	contradiction
According to this plan , areas that were predominantly Arab the Gaza Strip , the central part of the country , the northwest corner , and the West Bank were to remain under Arab control as Palestine , while the southern Negev Des ? Υrt and the northern coastal strip would form the new State of Israel .	According to this plan , The Gaza strip and other parts of the country would become Palestine and the Negev Desert would form Israel .	entailment
So is the salt , drying in the huge , square pans at Las Salinas in the south .	In the South at Las Salinas , salt is dried in pans for future use .	entailment
He appropriated for the State much of the personal fortunes of the princes , but found it harder to curtail the power of land-owners who had extensive contacts with the more conservative elements in his Congress Party .	He had an easy time of taking money from land-owners in contact with his Congress Party , but could n't get his hands on the fortunes of individual princes .	contradiction
The arts also flourished in India during these early times .	The early times saw the popularity of the arts explode .	entailment
Loire Valley	A valley in the locality of Loire .	entailment
One of the city 's attractions is the shopping center around the Place Darcy and Rue de la Libert ? ? , where you can hunt for such regional delicacies as the famous mustards ; pain d ' ? ? pices ( gingerbread ) ; and cassis , the blackcurrant liqueur that turns an ordinary white wine into a deliciously refreshing kir .	There is a big shopping centre located around the Place Darcy and Rue de la Liberty .	entailment
Boca da Corrida Encumeada ( moderate ; 5 hours ) : views of Curral das Freiras and the valley of Ribeiro do Poco .	Boca da Corrida Encumeada is a moderate text that takes 5 hours to complete .	entailment
On the west side of the square is Old King 's House ( built in 1762 ) , which was the official residence of the British governor ; it was here that the proclamation of emancipation was issued in 1838 .	On the west end of the square is the Old King 's House which was built in 1762 .	entailment
Some 72,000 volcano-zone residents were evacuated at great cost to the French government .	720,000 volcano-zone residents were evacuated at the expense of the French government .	contradiction
Built in a.d. 715 to help measure the peak and trough of the Nile flood .	It said the Nile flood was 12 feet deep .	neutral
Outside , set in manicured gardens , are the remains of the Abbey of Holyrood .	The gardens containing the remains of the Abbey of Holyrood are in disarray and not well-kept .	contradiction
There is an exhibition of highland dress , showing how it developed through the centuries .	They show different types of highland dress .	entailment
The experts point out that it is not age alone that determines a Chinese antique 's value the dynasties of the past had their creative ups and downs .	Chinese antique 's value change not always from age .	entailment
Among the sights in Beziers are the ancient Eglise Saint Jacques and Eglise Sainte Madeleine , the 19th-century Halles ( covered market ) , and the massive Cathedrale Saint-Nazaire , from which there is a good view over the river valley .	Beziers has thousands of visitors from other countries every year .	neutral
Cirque du Soleil 's The latest from the acclaimed international troupe , O dazzles in an aquatic environment that utilizes 1.5 million gallons ( 6.8 million liters ) of water .	Cirque du Soleil is an international troupe .	entailment
Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods .	The French and Dutch settlers preferred a tax on imports .	contradiction
On a spur-road just a little north of the sleepy village of Anse-Bertrand is the Anse Laborde , a public beach of tan sand with gorgeous turquoise waters and good snorkeling off rocky promontories .	Anse Labord is located to the North of Anse-Bertrand .	entailment
You 'll find galleries in all the major towns and in some of the smaller villages .	The major towns have banned the existence of galleries .	contradiction
After the execution of Guru Tegh Bahadur , his son , Guru Gobind Singh , exalted the faithful to be ever ready for armed defense .	Guru Tengh Bahadur died without an heir .	contradiction
They greatly outnumber the 6,500-odd human inhabitants mostly white , many the descendants of Huguenots from Brittany and Normandy .	Normandy and Brittany were the epicentres of the Huguenot movement .	neutral
Jerusalem was divided into east and west , under the control of Jordan and Israel respectively .	Jordan controlled East Jerusalem .	entailment
Ibiza 's seven-bulwark defences are almost completely intact .	Ibiza was never attacked so the walls are in great condition .	neutral
They found plenty of water pouring down from the mountains , and more timber than anyone knew what to do with .	There was a lot of trouble regarding the mold that was created due to the water .	neutral
This town , which flourished between 6500 and 5500 b.c . , had flat-roofed houses of mud and timber decorated with wall-paintings , some of which show patterns that still appear on Anatolian kilims .	This town is over 8000 years old .	entailment
A museum inside the building gives intriguing insight into the life and heyday of the their rich costumes , their scimitars , and rifles inlaid with bright jewels and silver and a horrible bludgeon with a double serrated edge .	The museum inside of the building features stuffed monkeys .	contradiction
If not the most beautiful , the chateau is certainly the most formidable in the Loire Valley , a real defensive fortress , its black ramparts still forbidding despite having had their towers decapitated on the orders of Henri III .	If it is n't the most beautiful chateau you have seen , it is certainly the most formidable .	entailment
Beautiful examples of enamelware , ceramics , and pottery are produced in great abundance , often following a Celtic theme .	A large number of Celtic-themed items is produced .	entailment
Designed as a series of pleasure gardens in the Italianate style in 1865 , with cascades , spectacular fountains , and rustic grottoes , an ongoing restoration hopes to bring them back to the original plan .	The pleasure gardens will be left as is from now on .	contradiction
Princes Street is to Scots what Oxford Street is to the English the premier shopping street of the land .	Many high end retail outlets own stores on Princes Street .	neutral
There is very little to see here , or at the ruined Essene monastery of Qumran itself .	Most visitors skip this city , or only stay here a night while passing through .	neutral
Take a picnic and enjoy an alfresco lunch at this spectacular spot .	This spot is a great place to have a picnic .	entailment
The museum is well laid out and the perfect size for relaxing away a couple of hours on a wet day .	The museum is well designed and just the right size for taking up several hours on a wet day .	entailment
Although a mile long , its name is misleading because it is not one street but several different streets .	It is seven miles long .	contradiction
It has long been influenced by their differing traits , and has assimilated their various customs and practices .	Their unique traits has created many customs and practices .	entailment
One opportunist who stayed was Octavius Decatur Gass .	One opportunist who stayed went by the name Octavius .	entailment
The advent of the Bronze Age ( about 3200 b.c . ) , and the spread of city-states ruled by kings , is marked by the appearance of royal tombs containing bronze objects in such places as Troy in the west , and Alacah ? ? y ? ? k near Ankara .	We know the Bronze Age started around 3200 b.c . because royals were starting to be buried with bronze treasure .	entailment
It features over 50 outlets for discounted designer fashions , from Armani to DKNY .	It has over 50 discount stores for designer fashion brands .	entailment
Despite a recent renovation , the Meadows Mall is the least appealing of the three suburban malls .	The Meadows Mall is not appealing .	entailment
This explains the presence in Guangzhou of the Huaisheng Mosque , reputed to be China 's oldest , and traditionally dated a.d. 627 .	The Huaisheng Mosque is China 's youngest mosque .	contradiction
The most recent attraction at the pyramid complex is a small museum housing the remains of a solar barque ( a cedar longboat ) which was found in 1954 .	The museum is tiny but houses the remains of a cedar longboat , discovered in 1954 .	entailment
The streets are crammed with vendors selling shrine offerings of sweets , curds , and coconut , as well as garlands and holy images .	Vendors have lined the streets with torches and fires .	contradiction
The most popular form of shadow theater is known as Wayang Siam .	Wayang Siam is the most popular form of shadow theater , followed closely by Nang Yai .	neutral
Ramses II did not build it from stone but had it hewn into the cliffs of the Nile valley at a spot that stands only 7 km ( 4 miles ) from the Sudan border , in the ancient land of Nubia .	Ramses II ordered that it be made out of stone and not hewn into the cliffs .	contradiction
On the other side of the peninsula , off the tourist track in the peninsula 's heel , are the curiously romantic landscapes of Puglia , from its centuries-old trulli constructions to the medieval fortresses of the German emperors .	Puglia does n't have a tourism industry , so it is slow-paced and relaxing .	neutral
