sentence1	sentence2	label
um-hum yes i was amazed we spent the only time we played on our trip was in Douglas Arizona and uh that was just	We spent a lot of time in Douglas , Arizona during our trip .	neutral
yeah right right yeah i know i uh i remember my college days and having to do that too	I remember that when I went to college we did n't have anything like that .	contradiction
trying to keep grass alive during a summer on a piece of ground that big was expensive	The watering and fertilizer , can cost a lot to keep grass alive in the summer months .	neutral
are uh very few and then the other people just plan it you know it 's like it 's like have you have have you ever seen the commercial like for Federal Express where the with uh the think tank	Federal Express has a commercial with a think tank .	entailment
it 's neat when you think about how she wrote it and stuff otherwise the lyrics are kind of	The way she wrote it is n't interesting at all .	contradiction
they they are good	They are terrible .	contradiction
oh yeah all all mine are uh purebreds so i keep them in	none of mine are mutts	entailment
hm oh is oh that 's great uh-huh do you get the full benefits	That 's wonderful .	entailment
they really do i i sometimes think that that should be limited more	No , I do not think they need any additional limits .	contradiction
yeah and how about how about like on the weekends do you do sports or do you go out	No one plays sports on the weekend .	contradiction
right well the warmth that developed between them and again it i think was a picture of relationships	There was a mutual feeling in their relationship .	entailment
go up to state parks with six shelters and little screened in areas and then travel trailers and all the way up to conference center type campings that have uh you know air conditioning like hotels with uh	The state parks have six shelters on their grounds .	entailment
it was really a nice compromise especially because she felt like she was still living in her own house and she still had her own couch and her own bed and it it really helped a lot and she was a lot more comfortable and she did n't	It really works out well , she had all her own furniture and stuff , so she felt like it was her own home . This made her much more comfortable with the situation .	entailment
oh really yeah so he he 's uh he 's probably going to be going to jail and and the problem with him is he 's on a guaranteed salary like for three years so whether he plays or not they 've got to pay him ten million dollars so if they	His income is on guaranteed terms , meaning that even if he is jailed and ca n't play , he still gets his salary as per normal .	entailment
i think it 's real good anyway it 's it 's been it was nice meeting you	I do n't wan na see you again	contradiction
uh somewhat they 're not my favorite team i am uh somewhat familiar with them	I know a little about them , but they are not may favorite team .	entailment
really oh i thought it was great yeah	That was horrible	contradiction
and i use a one of those black soaker hoses that actually oozes water every where so i lace it up and down there a couple of times and i only have to water about two hours a week	I only have to water about two hours a week , except on rainy weeks .	neutral
and uh we went through a time period that we had three Danes	We never had Danes for a certain amount of time .	contradiction
okay i 'll keep that in mind yeah you serve that yourself or the for a family	Ok I will remember that . You serve that for yourself or a family .	entailment
you know even even into major things just to keep our car longer because i do n't think we get the money that we put into them out of them in two years or three years and of course i was never in a position where i could trade my car off every two years	I get a brand new car every couple of years .	contradiction
so uh listen i 'll call Triple A uh auto club any time	Triple A covers my car out of state as well .	neutral
do you really romance	Do you really love him ?	neutral
the only problem is it 's not large enough it only holds about i think they squeezed when Ryan struck out his five thousandth player they they squeezed about forty thousand people in there	It does n't hold many people .	contradiction
right yeah that 's it 's always handy to have that that credit card for whatever it is that you might need it for	It is not necessary to have a credit card .	contradiction
well so okay you need to get married and have kids and then when they 're big enough you can have them go do the yard and you can do what you want to do	When your kids grow up you have have them do the yardwork .	entailment
i think it 's ninety two	The radio station is probably on ninety two .	neutral
hi Cynthia what did you wear to work today	Did you wear pants to work today ?	neutral
we were lucky in that in one respect in that after she had her stroke she was n't really you know really much aware of what was going on	She had a very serious stroke .	entailment
i 've been getting a kick out of those lately	I 've never gotten kicked out .	contradiction
someone else noticed it and i said well i guess that 's true and it was somewhat melodio us in other words it was n't just you know it was really funny	Someone else paid attention to it and it was really funny .	entailment
i 'm on i 'm in the Plano school system and living in Richardson and there is a real dichotomy in terms of educational and economic background of the kids that are going to be attending this school	There are significant differences between the background of the children attending the school .	entailment
oh i did and i laughed real hard when i took it in for the two thousand mile checkup and uh	I could not believe how well it passed the two thousand mile checkup .	neutral
yeah i think i 'll probably just have to go with one of those splint braces or something	I most likely need to use a splint brace .	entailment
yeah well i 'm a hot weather person i 'm i can take the heat but i do n't like the cold	I can handle hot weather but I am not fond of the cold .	entailment
oh yes how well i know i was laid off last year but i was i was lucky because i was one of the first groups to go	My group was one of the first to get laid off last year .	entailment
but it but again it depends on what job you 're in the men that are out there fixing power lines are tested a lot	The men who are fixing power lines are tested a lot .	entailment
i never managed to plan my departure right	I have all of my travel plans set .	contradiction
they do n't call them immigrants anymore that was back during my granddaddy 's day	Now they call them tourists .	neutral
it it like strange that it you 're right in the middle of the mountains and it 's so brown and dry but boy you just did n't feel	There are as many mountains as ten .	neutral
yeah that 's probably a a little bit under what it is for this time of year i i think i have n't seen the weather the news the weather on the news in the evening lately but i think the average high would be it should be about seventy	I have not viewed the weather lately on the evening news .	entailment
i 'm on i 'm in the Plano school system and living in Richardson and there is a real dichotomy in terms of educational and economic background of the kids that are going to be attending this school	There is a huge amount of poor students and very few wealthy .	neutral
excessively violent i was worried it 's like golly if kids start imitating that	I hope that the children will not mimic this type of extreme violence .	entailment
yeah then you do n't have you do n't have that mess to clean up when you use an oil oil base painting and boy i 'll tell you oh	Typically oil based paints are easy to work with and clean up .	neutral
oh yeah IBM uh i mean uh a lot of people use human factors folks but IBM is what i 'm looking at right now	No one thinks about human factors and I 'm not interested in IBM .	contradiction
so he donates a lot not everything but a lot of the material then what he does n't donate we just go out and buy	Much of the material , but not all of it , is donated by him .	entailment
yeah i know because uh all i know is that when i came here in eighty seven they still had uh it was the last year to to put all your punch cards in	By the time I came here in eighty seven , punch cards were no longer required .	contradiction
yeah i 've i wish they 'd split that bowling season up into uh three seasons	I am happy with the bowling season schedule as is .	contradiction
finding the latest thing out from my friends is usually the most uh time effective	It works best to find things out from my friends because then I do n't pay for the paper .	neutral
right well the warmth that developed between them and again it i think was a picture of relationships	Their relationship was cold and meaningless .	contradiction
well camping is one thing that i i could never get used to uh i i used to take the kids to go fishing and things like that but i never went uh never went camping	Camping is something that I never got the hang of , though I took the children fishing , we never did do camping .	entailment
they eat a lot of it you know you can take your vitamins and she was telling me to take zinc so anyway i 've been taking enough zinc you know to kill a horse probably i hope it does n't hurt me but anyway i did read one chapter of that	I considered but decided against taking zinc .	contradiction
right right they left a woman and a child or the cat the sheep yeah	They were merciful in this regard , only taking the men as slaves .	neutral
AC Green 's pretty good	AC Green is also a solid player .	entailment
and have been back and every now and then some news filters in that they went to see some of the old things and of course the savings and loan program um that was that you know that that just continued to grow in fact after my group i mean we were just a very small specialized group too to get that going and spread and then of course Peace Corps bowed out of that because that 's uh uh something that nationalized very quickly and the same with the coops	I try to keep up with the program but since I left the Peace Corps I just do not have the time .	neutral
well um i uh exercise regularly i work at a university and i swim almost everyday	I am a fit person .	entailment
i know because i think i 've been reading i read this ten years ago that they were having these big uh um rallies and people would be in the streets flashing signs statehood yes and other people would statehood down the statehood it 's it down there if you 're um familiar with their politics they uh it 's very uh i i do n't know it 's called Latino there they have loudspeakers on their cars and they run down the neighborhood saying vote for you know Pierre he 's or uh Pedro uh Pedro he 's the best it 's it 's really kind of comical	I 'm not really familiar with the politics there .	contradiction
yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or	I 've lived the last 11 years in Massachusetts so I 'm basically and honorary Yankee .	entailment
i do n't know what kind of a summer we 're expecting this year i imagine it 's going to be hot again	I guess this summer will be another warm one ; we 'll see .	entailment
i think we have too thank you very much you too bye-bye	I think we need to thank you as well .	entailment
he was he 's of course uh i guess he 's trained in this uh martial arts of some sort but the plot was bland the acting was bland It was just mostly centered upon his abilities to	The plot was boring because he was a bad actor .	neutral
for me now the address is the same you know my my office address	My office wo n't accept any personal mail .	neutral
yeah it is it is and i guess you do n't have to but you know if you look at oh have you ever seen any of the Jacques Teti Teti movies the French movies uh Teti it it	Have you ever watched any French films ?	neutral
no i i i do n't i it completely beyond me i went to my under graduate uh education	I was thinking of other things so I ca n't recall .	neutral
and they just put instructors out there and you you sign up for instruction and they just give you an arm band and if you see an instructor who 's not doing anything you just tap him on the shoulder and ask him questions and they 'll show you things	The instructors are marked with armbands , and anytime you want to know anything , you just find one of them .	contradiction
yeah i do remember that and uh i remember as a kid my parents watching the Ed Sullivan Show that was really the big deal in our household was the Ed Sullivan Show yeah i guess i guess it was a Saturday night and i went to see the movie The Doors a couple of days ago and they had this scene	I watched the Ed Sullivan Show when I was ten-years-old .	neutral
oh boy it the i think it 's like one or the other is n't it i mean you either	It 's definitely that one .	contradiction
yep that 's what he 's worried about the trees or a bush because lilac bushes they they grow fast some people uh would really like to have them and then the people that do have them they spread and they sprout all over their their lawn	The lilac bushes grow so fast and latch onto everything around them , so they could prevent the trees from getting water .	neutral
well do you know you have a ten limit a ten minute time limit well that 's okay and then they come on and tell you and they tell you got five seconds to say good-bye	You get a fifteen minute time limit , and you always get to stick to that .	contradiction
yeah that 's up here in New England that 's we call that backpacking which is the same thing which is you 're you 've got everything on your back you know an aluminum camp frame uh	When you go backpacking it 's important to bring a rough terrain wagon to carry your gear .	contradiction
see now in a situation like that the boys are only sixteen years old and they were sexually involved with her and i think like at that particular point she was twenty three you know so she was n't really that much older than them and being a boy at that age i think that they 're very um you know let 's face it that 's at a point in your life when you you 're just starting to realize all the things of life	There was a 7 year gap between those involved in the situation .	entailment
yeah i mean just when uh the they military paid for her education	She originally got into the military in the hopes of securing college funding .	neutral
you know getting clothes and stuff every once in awhile exactly	Clothes are a once-in-a-while thing .	entailment
uh-huh how about any matching programs	Why is there no matching program ?	neutral
yeah and every once in a while they 'll have dressing but uh whoever makes it uh goes crazy with the sage	They always have dressing but they never use enough sage .	contradiction
and the other thing is the cost it 's almost prohibitive to bring it to a dealer	The cost of fixing it makes it hard to bring it to a dealer .	entailment
in well i think i think my long-term sense of of budget concerns is that we 're going is a lot of others government 's spending goes on goes towards this uh health care and things like that and a lot of causes of poor health or need for health care are brought about by various factors such as such as pollution stress you know work work environment conditions and so forth but generally the government is	It 's better to prevent some of the strain on the health care system by limiting pollution but the political capital is n't necessarily there .	neutral
but we 're taking our time we 're going uh try to make our decision by July	We are thinking of making the decision tomorrow .	contradiction
yes i 've had a German Shepherd that did that one time	I have never had a pet dog in my entire life .	contradiction
well that 's not why i got it right how do you like your tread mill	That is not the reason I got it .	entailment
yes i i always turn on the TV set and it seems like i catch that program in the last five minutes and	I wish I was able to see more of that program .	neutral
huh-uh i do n't even want to go anywhere yeah that 's about it	There is nowhere I want to go .	entailment
you know it 's it 's not easy to do but	It 's worth it in the end .	neutral
yes well yeah i am um actually actually i think that i at the higher level education i do n't think there 's so much of a problem there it 's pretty much funded well there are small colleges that i 'm sure are struggling	Small colleges usually have trouble with funding and resources .	neutral
is there still that type of music available	Is that genre of music still a thing ?	entailment
you want to punch the button and go	You should start going before punching the button .	contradiction
looking at that and you know and if it 's if it 's funny or if it keeps my interest if it 's exciting i 'll watch it if not i do n't and times that i saw that or pieces of that it was n't any it was n't great Thirty Something i watched a few times because there was a few good episodes and then after that it it i just lost interest in it	I 've never watched Thirty Something because none of the episodes were any good .	contradiction
plus i like to dance you know	I hate dancing , you know .	contradiction
okay okay that 's it that GTE had purchased Tigon and yeah that 's what we have	GTE spent a lot of money to acquire Tigon .	neutral
i am surprised though that we do have so many that are in politics down here	I am surprised that a lot of women are interested in politics in this state .	neutral
and uh i know what nothing is when i moved out there	That was a desolate place .	entailment
taken up by the oh okay oh so you know well that 's i had wondered sometimes i knew that there was a lot of a lot of effort and a lot of work went into a lot of that and i just wondered if if it lasted and if it took you know like yeah	It cost a lot of money to put forth all that effort .	neutral
i know that i did n't much uh-huh oh	I might have done a bunch .	contradiction
yeah but uh do you have small kids	It matters not if children are involved .	contradiction
i think that yeah i think and i i think that 's real important	I truly believe that that 's really important for us to know .	neutral
probably so yeah you can get a head start on it	You can get a head start on it .	entailment
but but it is peaceful i mean it is relaxing to do once you find the time to do it	It is very stressful .	contradiction
but i do n't know you know maybe you could do that for a certain period of time but i mean how long does that kind of a thing take you know to to um say to question the person or to get into their head	It 's not worth doing if you have to question the person like that .	neutral
um-hum with the ice yeah	With the sunshine and heat wave yes .	contradiction
they 'll they 'll say yeah why did n't you buy why did n't you try something more mainline	They 'll ask you why you did n't do something more mainline .	entailment
and these poor guys out there uh trying to uphold the law um i do n't know i kind of think they should bring back capital punishment	It might be beneficial to start using capital punishment again .	entailment
uh my uh roommate took a voice over course	There was no voice over course available to take .	contradiction
California is high	California is hyped up !	neutral
that 's cool kind of like Pink Floyd or something uh yeah basketball 's cool but football kind of after a while	That 's neat , sort of like Pink Floyd , or something similar .	entailment
yeah that 's that 's always nice when you have an animal that the kids can play with like that how old are the kids	It 's good for kids to have a dog .	neutral
that they do n't show local	The they in this sentence only show things that are n't local .	entailment
yeah it 's true it is in in fact i have a friend of mine that moved to North Carolina she 's um an emergency room nurse she does the operating room	My friend moved to NC to take a job as a nurse in a trauma unit at a hospital emergency room .	neutral
profit rather	Our profit has not been good .	neutral
that 's true um-hum well that 's true the America 's paying all this money to have other people give uh aid to other countries so they could be paying their own people and training their own people at the same time	That 's true , America 's paying to for other folks to provide international aid so they could train and pay their own citizens at the same time .	entailment
i think it 's real good anyway it 's it 's been it was nice meeting you	It was nice meeting you	entailment
you can get a hard copy of it and that 's about it	You have several choices besides a hard copy .	contradiction
and they 're illegal so i do n't think it would do us any good to outlaw them all together	Since they 're already illegal , outlawing them would be good .	contradiction
oh my uh-huh uh-huh	Please stop talking .	contradiction
um-hum yeah i saw that for the first time yesterday in the evening	I have seen that many times before .	contradiction
i ripped the ligaments in my right ankle	i tore the ligaments in my right ankle	entailment
and uh my daughter gets irate when i when i do that because you know she 's a teenager	My daughter does sometimes have reason to be upset .	neutral
and take it easy now good night	Goodnight for now , I 'll see you tomorrow .	neutral
some of the professors i think imitate Big Bird	There are some professors that re an awful lot like Big Bird .	entailment
i think Buffalo is an up an coming team they 're going to they 're showing some real promise for the next uh few years	I think Buffalo sucks .	contradiction
was it bad	Was it great ?	contradiction
well do you know you have a ten limit a ten minute time limit well that 's okay and then they come on and tell you and they tell you got five seconds to say good-bye	You get a ten minute time limit , but sometimes you 'll be told to end early .	entailment
and you know if i know that they 're gon na be there you know you you i try to really watch it and like you say you know really dress up and if i know they 're not you know i i 've been doing a lot of reorganization you know the last couple of months the same way you are you know and it 's just so it 's just impossible to crawl down on the floor and dig through boxes in a dress you know it is so	I spend a lot of time trying to watch it .	neutral
although the uh it 's uh it we almost one day we painted the house to uh we painted we painted the whole inside and it had all this dark trim we thought uh you know we did the one wall but the other trim i 'm trying to think i think i think we left most of it because it gets to be uh they do n't do that in the newer houses now we do n't the uh mold everything is white in a new house everything is white	It takes a day to paint the house .	neutral
they might be but not at not at the human factors level	They 're not at the human factors level .	entailment
right oh they 've really done uh good job of keeping everybody informed of what 's going on sometimes i 've wondered if it was n't almost more than we needed to know	I think I have shared too much information with everyone , so next year I will share less .	contradiction
but there 's no uh inscriptions or or dates or anything else	There are n't any dates on it ?	neutral
no it did n't	It did n't make it over the jump .	neutral
oh older ones too i know a few of those	I know a few old ones .	entailment
and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know	The day care is perfect for the children .	neutral
yeah i try to no i uh uh try not to use any insecticides at all i try not to even use insecticides on my lawn but i sometimes i ca n't manage	I 'd rather not use any insecticides at all , but sometimes I really need to	entailment
yeah that 's probably a a little bit under what it is for this time of year i i think i have n't seen the weather the news the weather on the news in the evening lately but i think the average high would be it should be about seventy	All I do is watch the weather channel and I 'm totally up to date on it .	contradiction
yeah well at least as they told us uh two shifts	They mentioned at least two shifts , one at night , the other at 6am .	neutral
and the nurses are n't no see you have to pay that	You have to pay for that if social security wo n't cover it .	neutral
now that 's an interesting point yeah i mean once the expectations are	I believe that is a very interesting point .	entailment
just look what we did to Iraq	Iraq was something that should n't have happened	neutral
hey it 's reaching all over	It is concentrated and limited to a small space .	contradiction
uh-huh well maybe well i 've enjoyed talking to you okay bye-bye	I liked talking to you .	entailment
so do you have do you have the long i guess not not if there 's see i was raised in New York but i guess up there you all do n't have too long of a growing season do you	I have no knowledge of how growing seasons vary across the country .	neutral
yeah no i do n't know if there 's any any series that i pay attention to i try to watch Cheers once in a while	I watch Cheers everynow and then , but I do n't watch many series .	entailment
all they you know thinking that they 're going to have money and jobs and success and everything and then they then there is no jobs and they end up homeless and not knowing anybody and no money and it 's terrible	They think they 'll have money and success but end up with nothing .	entailment
they ought to take all them little misdemeanor people let them go let them go	they should n't let go of the misdemeanor people	contradiction
i mean that 's a real attractive option if you have the the technology for it all it was was you know i mean she just used a phone modem and she was like she was sitting in the office	The phone modem was easy to set up and use .	neutral
i am surprised though that we do have so many that are in politics down here	I am surprised that a lot of them are in politics down here .	entailment
it was difficult	It was problematic .	entailment
i do n't know she said they go crazy	They lose their minds when exposed to the virus , according to her .	neutral
uh-huh you ca n't do that in a skirt poor thing	You can do anything in a skirt .	contradiction
they they are good	They 're excellent .	entailment
i think that yeah i think and i i think that 's real important	I truly believe that that 's really important .	entailment
i like the Moody Blues	I am very fond of the Moody Blues	entailment
are uh very few and then the other people just plan it you know it 's like it 's like have you have have you ever seen the commercial like for Federal Express where the with uh the think tank	Some people plan things like that think tank commercial .	entailment
huh do you have your own kiln or do you do you	You do n't have a kiln , do you ?	entailment
and i do n't think they 've repainted since	I think they repainted it a few times now .	contradiction
that they do n't show local	The presumed channel shows local and abroad .	contradiction
no i i just painted	I just painted a huge mural depicting a tiger empaling a small dog .	neutral
and have been back and every now and then some news filters in that they went to see some of the old things and of course the savings and loan program um that was that you know that that just continued to grow in fact after my group i mean we were just a very small specialized group too to get that going and spread and then of course Peace Corps bowed out of that because that 's uh uh something that nationalized very quickly and the same with the coops	I am glad that I get daily news updates about the Peace Corps .	neutral
um well i hate to yes i do	I really do n't like to .	entailment
yeah well Rochester 's like right on the shores is n't it	Rochester is right on the shores of the great lakes .	neutral
i think we have too thank you very much you too bye-bye	I was displeased with your actions and I do n't think you deserve a thank you .	contradiction
of course you could annex Cuba but they would n't like that a bit	Cubans would go up in arms if we tried to annex Cuba .	neutral
right yeah that 's it 's always handy to have that that credit card for whatever it is that you might need it for	It is always convenient to have a credit card .	entailment
yeah okay you go ahead	No , do not go ahead .	contradiction
well so okay you need to get married and have kids and then when they 're big enough you can have them go do the yard and you can do what you want to do	Children are never too young to do yardwork .	contradiction
that does n't seem fair does it	That might possibly be fair .	contradiction
um something that i i think that i 've noticed that i i have a friend i think if you 're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution	Law , medicine or engineering students often ca n't get a job	contradiction
yeah that 's that 's always nice when you have an animal that the kids can play with like that how old are the kids	It 's good to have an animal the kids can play with .	entailment
yeah well we veered from the subject	Indeed we go away from the original subject because we got distracted .	neutral
i cried when the horse got killed and when the wolf got killed	I cried at least once .	entailment
well i i 'm doing computer science computer engineering	I am studying computer engineering .	entailment
you do n't think it 's a deterrent	You do not believe that it will serve as a deterrent	entailment
any bad stuff so uh i think TI we spend of of of all the major semiconductor firms we probably put safety and environmental on the utmost foremost uh uh first thing we always look at and we probably put more money into the systems and engineering behind the systems than any other firm i know of we eat and sleep the stuff everything we do over here and uh	Compared to other firms , we spend much more on systems and engineering behind the systems	entailment
well that 's right because uh one day it 'll be eighty and the next day it 'll be about thirty below i tell you what and uh	In the eastern United States the temperature often changes quickly .	neutral
God i 'm envious	Lord , I 'm envious .	entailment
and the wind started blowing and it was one of my earlier trips to be really out in the middle of	The wind was really blowing during the trip .	entailment
so you know it 's something we we have tried to help but yeah	We did n't make too much of a difference , but we still played our part .	neutral
um i 've visited the Wyoming area i 'm not sure exactly where Dances with Wolves was filmed	I know exactly where Dances with Wolves was filmed .	contradiction
it 's the very same type of paint and everything	The paint is completely different to the brand I had originally picked .	contradiction
hi Mary have you gone visiting uh any new restaurants lately	Hello , Mary , have you gone anywhere recently , such as restaurants ?	entailment
uh my uh roommate took a voice over course	The roommate was hoping to receive a certification in voice overs .	neutral
well i think i got to agree with you there	I very much agree with you .	entailment
sometimes well there 's definitely a lot more hitting	The man says that there 's a lot more hitting .	neutral
they do n't call them immigrants anymore that was back during my granddaddy 's day	They used to call them immigrants .	entailment
it sure will well good to talk to	That 's true , and it was nice chatting .	entailment
i do n't know um-hum	I have no idea about their opening time .	neutral
God i 'm envious	I 'm envious because it should be mine .	neutral
so i really i really do n't have heart burn at all with doing it myself over four nights tie i tied the car up if four days but we 're fortunate we did n't need it	When I did it for four nights I did n't have heartburn .	entailment
so you um-hum so you think it comes down to education or or something like that	It has nothing to do with education .	contradiction
well Dana it 's been really interesting and i appreciate talking with you	Dana , you are interesting to talk to .	entailment
in you know just dealing with the customer maybe that 's there only reason why they do n't it 'd seem like they 'd just put a little barrel out there and say it pour here and go on we 'll take your money	The customers were just one of many reasons .	contradiction
there and they uh they in fact they had this was in uh the late twenties and they in fact used some of the equipment that had been left over and uh he turned them down it it 's interesting that that most people do n't realize how small the canal is have you ever been there	Most people think the canal is tiny	contradiction
i have been and uh some of the boy scouts have been up in there they have got some great hiking trails and camping areas up in there	Boy scouts do n't ever go camping or hiking .	contradiction
excessively violent i was worried it 's like golly if kids start imitating that	It was non-violent , so it would be great for the kids to follow their lead .	contradiction
uh and i think even Electric Light Orchestra had some some real um influences by classical music and i 'm still still my favorite in fact most of my CDs that i got are classical music	I have some CDs of barney songs , but those are n't most of my CDs .	contradiction
yeah its too open yeah and there 's uh they have got some forty to fifty foot high cliffs around Possum Kingdom and you just get up and ski uh adjacent to those and uh and it does n't make any difference how windy it is you do n't notice it	There are no cliffs around Possum Kingdom and no where to ski .	contradiction
did oh they 're they are everywhere they	They spread out .	neutral
but how do you know the good from the bad	But how do you separate good from bad ?	entailment
yeah yeah you know we 're kind of that way too i try to i 'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we have a lot of government folks come in all the time and	Most of our customers are female for some reason .	neutral
oh really i was um i was TDY at Bent Waters	I had a full time position at Bent Waters .	contradiction
so who so if you go out and you 're talking like a ten or fifteen thousand dollar vehicle and you add that sales tax on that 's a that 's a big chunk of change you have to come up with	If you add sales tax to a ten thousand dollar vehicle , that a lot of money .	entailment
i know because i think i 've been reading i read this ten years ago that they were having these big uh um rallies and people would be in the streets flashing signs statehood yes and other people would statehood down the statehood it 's it down there if you 're um familiar with their politics they uh it 's very uh i i do n't know it 's called Latino there they have loudspeakers on their cars and they run down the neighborhood saying vote for you know Pierre he 's or uh Pedro uh Pedro he 's the best it 's it 's really kind of comical	Ten years ago , they rallies on streets with flashing signs and loudspeakers advertising voting candidates .	entailment
yeah well that 's my uh i mean every time i 've tried to go you know it 's always there 's there 's always a league bowling	Every time I try to go bowling there are leagues only .	neutral
yes uh i bought a uh Bristol thirty five five for my wife	My wife has a Bristol 355 , which I bought for her .	entailment
yeah yeah seven percent or something it depends on where you 're at some places in Dallas i guess it 's like closer to eight and places like in Lewisville it 's a lot closer to seven	In Lewisville it is up around ten or so .	contradiction
are you originally from uh Texas	Are you from Texas ?	entailment
it would probably be a lot more work and probably not turn out as good	Oh that way sounds great , it could turn out even better	contradiction
and uh as a matter of fact he 's a draft dodger	He avoided the military draft of 1943 when the need was highest .	neutral
wow who can afford that my God i ca n't afford to miss a day let alone six	If I needed to take time off from work , I could afford it .	contradiction
i am surprised though that we do have so many that are in politics down here	I am surprised that not many of them are in politics down here .	contradiction
i 'm not sure what the overnight low was	It was 37 degrees last night .	contradiction
really oh i thought it was great yeah	that was a nice experience	entailment
and not only that it it opens you to phone solicitations	It also opens the door to move marketing calls .	entailment
um i 've visited the Wyoming area i 'm not sure exactly where Dances with Wolves was filmed	I do n't know even though I visited the area .	entailment
kind of kind of nothing i wo n't have anything to do with	I 'd love to get involved more with it .	contradiction
it does n't have to do i mean the thing is is that you know it 's like you might be standing somewhere right and like let 's say you 're you you go you know you 're driving out and you 're driving back home and it 's late at night and you stop by one of these you know twenty four hour you know gas stations joints	Some drivers stop by 24 hour stations at night .	entailment
away from the children	Far from the kids	entailment
they ought to take all them little misdemeanor people let them go let them go	they should let go the people in jail for misdemeanors	entailment
But those that are manufactured for sale in in Europe and so forth are quite the other way around	The ones that are made to sell in Europe are different .	entailment
paid back down it uh	I paid off the balance .	neutral
well we bought this with credit too well we found it with a clearance uh down in Memphis i guess and uh	We bought a clearance item in Memphis on credit .	entailment
yep that 's what he 's worried about the trees or a bush because lilac bushes they they grow fast some people uh would really like to have them and then the people that do have them they spread and they sprout all over their their lawn	He 's not worried about the trees . Lilac bushes take a long time to grow .	contradiction
yeah yeah you probably get this probably pretty sticky after you get done then you 've got to drain the water out of the watermelon because you know when you scrape it it makes the water	Do n't use watermelons because they might explode !	contradiction
um-hum yeah that 's very true you know how many is it they say we have so many lawyers in this country and i guess i i live near Washington being in in Baltimore it 's something like one in four people in the Washington	We do n't need so many lawyers .	neutral
and the nurses are n't no see you have to pay that	You have to pay for that .	entailment
for the direct sunlight and stuff right but uh but i i have n't really found it too bad we 've lived in our house about uh oh thirteen years i suppose and and really really only painted once and you know it was new when we bought it and we painted one time since then but you know it 's probably going to be time to paint again in a couple of years	I 've had to paint every year .	contradiction
yeah and the music and uh well it had an excellent story line Everything about it was good	there was n't anything good about it	contradiction
yeah well i 'm a hot weather person i 'm i can take the heat but i do n't like the cold	I do not like warm weather at all .	contradiction
but like they always say you know got a good profit sharing plan just no profit	This profit sharing plan sounds like a scam .	neutral
it it like strange that it you 're right in the middle of the mountains and it 's so brown and dry but boy you just did n't feel	You are in the middle of the mountains , but you did n't feel .	entailment
it takes so much i mean it 's like of course it does i mean by the times it transforms into Wave by mark off model and you put it in there and you want to correct those and then you know you 're trying to make the the Wave smooth so you can approximately of course it 's going to take a lot	It takes a lot .	entailment
and then you can add cocoa powder to it to make chocolate or after it 's thickened i cook it for a good once it starts boiling i just i cook it for a good seven minutes	I add cocoa powder and boil it for seven minutes .	entailment
what was the problem	i know exactly what the problem is .	contradiction
uh high humidity	Cold and dry .	contradiction
yeah uh-huh yeah it 's one of the things uh if you read in the newspapers and stuff he 's the critics really like it or they really do n't	The critics either like or really dislike that one .	entailment
yes that i think that 's true so that makes them feel definitely like outsiders but like getting back to the their government benefits they they do have a lot of uh tax benefits	They receive more tax benefits then anyone else .	neutral
actually i listened to one time i remember it 's this is back when rap even uh i would say about ten or fifteen years ago i	I listened to rap one time about 15 years ago .	entailment
are uh very few and then the other people just plan it you know it 's like it 's like have you have have you ever seen the commercial like for Federal Express where the with uh the think tank	I have never seen a Federal Express commercial .	contradiction
were sort of a double sign with a a big miles per hour and a little kilometers per hour type uh marking on the side	A sign that only displays mph .	contradiction
you know they they like what they 're doing they you know they feel good about what they 're doing that type of thing it 's more	You can see the way that their whole demeanor has changed .	neutral
i mean that 's a real attractive option if you have the the technology for it all it was was you know i mean she just used a phone modem and she was like she was sitting in the office	She used a phone modem but it was very different than if she were in the office .	contradiction
do you think most states have that or	In your opinion , do most states have that ?	entailment
oh i did and i laughed real hard when i took it in for the two thousand mile checkup and uh	I had a good laugh when I took it for the two thousand mile checkup .	entailment
you know we keep a couple hundred dollars um if that much charged on those which is n't too bad it 's just your normal	We have some money on there	entailment
then there 's that uh let 's see i like the Lakers Milwaukee Atlanta Hawks i like them too	I like the Chicago Bulls and the Warriors .	contradiction
uh-huh and is it true i mean is it um	It is absolutely correct .	neutral
it it i think that is the biggest problem when you really not you do n't do n't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes	It costs more for nicely tailored clothes that you do n't need .	entailment
i 'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville	Lewisville does not have a weather reporting station .	neutral
yeah i was in Peru Peru but um i there were n't as i recall or at least i was n't aware of that many Americans there except for a very heavy concentration of Peace Corps volunteers this was when the Peace Corps first are started and it was one of the big targets	I was an outsider looking in , a foreigner peering through a window .	neutral
now that 's a good idea	That 's a really bad idea .	contradiction
you know our church each year has a one of their major fund raisers is you know a garage sale and there 's a ton of clothes always you know left over and i take those down to the uh	Our church also has bake sales each year .	neutral
well Jerry do you have a favorite team	Jerry , do you support any team ?	entailment
